Ambient temp,Direct normal solar,Diffuse horizontal solar
9.3,0,0
9.3,0,0
9.1,0,7
8.9,0,25
8.5,0,74
8,0,88
7.5,119,101
7.2,52,223
7.1,259,182
7,30,115
6.7,85,88
6.1,76,20
5.5,0,0
5,0,0
4.7,0,0
4.4,0,0
4.2,0,0
4.2,0,0
4.2,0,0
4.1,0,0
3.9,0,0
3.7,0,0
3.6,0,0
3.6,0,0
3.6,0,0
3.8,0,0
4.1,8,16
4.4,0,77
5,0,130
6,0,160
6.9,0,193
7.3,0,226
7,4,189
6.8,0,136
6,54,108
4.8,166,22
3.5,0,0
2.4,0,0
1.5,0,0
0.6,0,0
0.2,0,0
0.2,0,0
0.2,0,0
0.2,0,0
0.2,0,0
0.2,0,0
-0.1,0,0
-0.5,0,0
-1,0,0
-0.7,0,0
0.4,0,17
1.5,0,46
2.8,0,95
4.5,0,149
6.2,0,211
7.2,0,214
7.6,21,222
8,308,151
7.6,543,58
6.4,163,23
5.2,0,0
4,0,0
2.6,0,0
1.3,0,0
0.5,0,0
0.2,0,0
-0.2,0,0
-0.6,0,0
-1.2,0,0
-1.9,0,0
-2.2,0,0
-2.2,0,0
-2.3,0,0
-1.6,0,0
-0.3,39,19
1,0,90
2.3,154,164
3.7,774,79
5,790,89
6.4,718,111
7.7,794,76
9.1,734,67
8.6,598,52
6.5,204,24
4.3,0,0
3.1,0,0
2.8,0,0
2.6,0,0
2.4,0,0
2.1,0,0
1.8,0,0
1.4,0,0
0.9,0,0
0.3,0,0
-0.2,0,0
-0.6,0,0
-1.1,0,0
-0.7,0,0
0.3,223,17
1.4,631,45
3.2,788,56
5.7,860,61
8.2,761,103
9.8,550,166
10.3,766,90
10.9,793,59
10.2,667,47
8.2,273,23
6.3,0,0
4.9,0,0
4,0,0
3.2,0,0
2.8,0,0
2.9,0,0
2.9,0,0
2.7,0,0
2.1,0,0
1.5,0,0
1,0,0
0.7,0,0
0.3,0,0
0.7,0,0
2,214,19
3.3,608,49
5.3,772,60
8.1,849,65
10.8,785,98
12.4,764,105
12.8,871,62
13.3,812,56
12.3,679,47
10,330,23
7.6,0,0
6.1,0,0
5.4,0,0
4.7,0,0
4.1,0,0
3.6,0,0
3.1,0,0
2.6,0,0
2.2,0,0
1.8,0,0
1.5,0,0
1.2,0,0
1,0,0
1.5,0,0
2.7,251,19
3.9,637,47
5.9,779,60
8.8,849,66
11.7,704,123
13.1,640,143
13.3,807,79
13.3,783,63
12.2,654,51
9.8,294,25
7.5,0,0
6.1,0,0
5.7,0,0
5.3,0,0
4.9,0,0
4.6,0,0
4.2,0,0
3.9,0,0
3.7,0,0
3.5,0,0
3.4,0,0
3.3,0,0
3.3,0,0
3.8,0,0
4.8,202,24
5.7,611,53
7.6,761,68
10.4,836,74
13.1,692,132
14.5,670,139
14.5,836,75
14.6,771,68
13.6,634,55
11.7,314,28
9.7,0,0
8.3,0,0
7.4,0,0
6.4,0,0
5.8,0,0
5.3,0,0
4.8,0,0
4.4,0,0
3.9,0,0
3.4,0,0
2.9,0,0
2.4,0,0
1.9,0,0
2.2,0,0
3.3,212,25
4.4,569,57
6.2,730,72
8.7,808,80
11.2,673,136
12.7,687,132
13,822,78
13.3,728,78
12.4,602,59
10.5,196,34
8.6,0,1
7.3,0,0
6.7,0,0
6.1,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6,0,0
5.2,0,0
4.5,0,0
3.9,0,0
3.6,0,0
3.2,0,0
3.5,0,0
4.2,22,27
4.9,0,66
5.9,0,114
7.2,0,204
8.5,371,220
9.4,429,209
9.8,731,103
10.2,768,67
9.9,650,53
8.9,306,29
8,0,1
7.1,0,0
6.4,0,0
5.8,0,0
5,0,0
4.3,0,0
3.5,0,0
2.7,0,0
1.8,0,0
1,0,0
0.3,0,0
-0.1,0,0
-0.5,0,0
0.3,0,0
2.1,25,22
4,0,76
5.9,450,119
7.8,711,103
9.7,617,148
10.9,27,276
11.4,132,235
11.8,506,129
11.1,482,77
9.3,223,37
7.6,3,1
6.4,0,0
5.8,0,0
5.2,0,0
4.9,0,0
4.7,0,0
4.6,0,0
4.4,0,0
3.9,0,0
3.5,0,0
2.8,0,0
1.9,0,0
1.1,0,0
1.4,1,0
2.8,168,32
4.3,451,76
6.2,563,112
8.7,405,195
11.1,622,157
12,752,116
11.5,732,107
11,672,94
10.2,547,72
9.1,276,37
8.1,5,2
7.2,0,0
6.4,0,0
5.7,0,0
5.2,0,0
4.9,0,0
4.6,0,0
4.3,0,0
4,0,0
3.7,0,0
2.8,0,0
1.5,0,0
0.2,0,0
0.4,2,1
2.2,263,30
4,585,62
6.4,728,77
9.3,807,82
12.2,828,87
13.6,818,91
13.8,817,79
13.8,757,72
12.9,643,58
11,372,33
9,10,2
7.8,0,0
7.3,0,0
6.8,0,0
6.8,0,0
7.1,0,0
7.4,0,0
7.5,0,0
7.2,0,0
6.9,0,0
6.5,0,0
6,0,0
5.5,0,0
5.8,5,1
6.7,339,28
7.6,657,53
8.9,795,63
10.7,867,67
12.4,719,129
13.3,680,142
13.6,875,67
13.8,823,61
12.9,721,50
10.8,474,30
8.8,20,2
7.4,0,0
6.5,0,0
5.6,0,0
5.2,0,0
5.2,0,0
5.2,0,0
5,0,0
4.6,0,0
4.2,0,0
3.6,0,0
2.9,0,0
2.1,0,0
2.3,10,1
3.4,452,24
4.5,744,43
6.1,840,55
8.4,892,61
10.6,731,126
12,665,148
12.6,887,63
13.3,829,59
12.6,704,53
10.8,446,33
8.9,19,2
7.6,0,0
6.9,0,0
6.2,0,0
5.7,0,0
5.4,0,0
5,0,0
4.7,0,0
4.4,0,0
4,0,0
3.6,0,0
3,0,0
2.4,0,0
2.9,9,1
4.4,418,27
6,701,49
8.1,813,59
10.6,870,66
13.2,735,123
14.7,654,151
15.2,875,67
15.6,824,61
14.8,721,51
12.6,483,32
10.4,26,3
8.9,0,0
8,0,0
7.1,0,0
6.6,0,0
6.5,0,0
6.4,0,0
6.1,0,0
5.6,0,0
5.1,0,0
4.4,0,0
3.6,0,0
2.7,0,0
3.2,10,1
4.9,396,32
6.6,682,56
8.9,813,65
11.6,882,67
14.2,725,132
15.9,653,157
16.4,896,64
17,844,59
16,713,55
13.4,468,36
10.8,28,4
8.8,0,0
7.5,0,0
6.2,0,0
5.5,0,0
5.3,0,0
5.1,0,0
4.9,0,0
4.7,0,0
4.5,0,0
3.9,0,0
3,0,0
2.1,0,0
2.8,10,2
5.1,344,38
7.5,624,66
10.1,770,77
13,842,81
15.8,760,122
17.3,702,142
17.4,858,78
17.5,804,71
16.3,698,60
13.8,465,38
11.3,33,4
9.6,0,0
8.6,0,0
7.5,0,0
6.9,0,0
6.7,0,0
6.5,0,0
6.5,0,0
6.6,0,0
6.7,0,0
6.6,0,0
6.3,0,0
5.9,0,0
6.3,13,3
7.3,377,36
8.4,391,100
9.5,451,154
10.7,9,169
11.8,0,146
12.1,0,263
11.6,201,156
11,0,154
10.5,0,111
10.1,0,55
9.7,0,5
9.4,0,0
9.2,0,0
9,0,0
9,0,0
9.2,0,0
9.3,0,0
9.1,0,0
8.6,0,0
8.1,0,0
7.8,0,0
7.8,0,0
7.8,0,0
7.9,0,2
8,0,38
8.1,0,69
8.4,0,91
9.1,0,167
9.8,0,163
9.9,0,43
9.5,0,86
9,0,123
8.7,0,104
8.5,18,59
8.2,15,6
7.9,0,0
7.5,0,0
7.1,0,0
7.2,0,0
7.8,0,0
8.4,0,0
8.1,0,0
7,0,0
5.9,0,0
5.4,0,0
5.7,0,0
5.9,0,0
6.3,0,1
7,0,14
