Ambient temp,Direct normal solar,Diffuse horizontal solar
4.7,0,0
3.9,0,0
3.5,0,0
3,0,0
2.6,0,0
2.1,0,0
1.6,0,0
2.3,33,18
4,324,90
5.8,2,227
7,0,274
7.9,0,340
8.7,0,313
9.2,0,247
9.5,0,195
9.7,0,218
9.5,0,182
9,0,56
8.4,0,6
8.2,0,0
8.2,0,0
8.3,0,0
8,0,0
7.3,0,0
6.6,0,0
6.2,0,0
6.3,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.6,0,0
6.7,0,6
6.7,0,40
6.8,0,55
6.9,0,82
7.2,0,78
7.4,0,72
7.5,0,47
7.5,0,29
7.5,0,48
7.4,0,39
7.3,0,25
7.1,0,3
7.2,0,0
7.6,0,0
7.9,0,0
8,0,0
7.7,0,0
7.4,0,0
7.1,0,0
6.8,0,0
6.5,0,0
6.2,0,0
5.9,0,0
5.5,0,0
5.9,0,10
6.8,0,57
7.7,0,142
8.5,0,160
9.2,0,340
9.9,27,476
10.6,95,453
11.1,28,389
11.6,45,301
11.4,431,148
10.5,190,80
9.6,0,7
8.8,0,0
8.2,0,0
7.7,0,0
6.9,0,0
5.9,0,0
4.9,0,0
4.3,0,0
4.2,0,0
4,0,0
3.7,0,0
3.3,0,0
2.8,0,0
3.6,84,21
5.6,412,87
7.6,622,133
9.1,736,159
10,797,173
10.9,794,193
11.5,812,181
11.7,773,175
11.9,703,157
11.2,583,124
9.6,301,78
8,6,7
7.3,0,0
7.6,0,0
7.8,0,0
7.5,0,0
6.7,0,0
5.9,0,0
5.4,0,0
5.2,0,0
5.1,0,0
5,0,0
5,0,0
5,0,0
5.2,0,8
5.5,0,43
5.9,0,92
6.5,0,107
7.3,0,87
8.2,0,156
8.7,0,86
9,0,120
9.3,0,85
9.1,0,89
8.6,0,36
8.1,0,2
7.8,0,0
7.8,0,0
7.8,0,0
7.5,0,0
7,0,0
6.5,0,0
6.4,0,0
6.6,0,0
6.9,0,0
7.2,0,0
7.3,0,0
7.5,0,0
7.9,0,8
8.4,0,34
9,0,58
9.1,0,80
9,0,92
8.8,0,79
8.6,0,95
8.3,0,119
8.1,0,69
7.6,0,97
6.8,0,59
6,0,9
5.7,0,0
6,0,0
6.3,0,0
6.3,0,0
6,0,0
5.7,0,0
5.5,0,0
5.4,0,0
5.3,0,0
5.2,0,0
5.2,0,0
5.1,0,0
5.9,0,27
7.3,366,95
8.8,614,134
9.9,723,160
10.7,779,174
11.5,675,242
12,789,185
12.3,670,215
12.5,494,227
11.8,548,132
10.3,316,79
8.8,25,13
8.1,0,0
8.2,0,0
8.3,0,0
7.9,0,0
7.1,0,0
6.2,0,0
5.8,0,0
5.7,0,0
5.7,0,0
5.9,0,0
6.4,0,0
6.9,0,0
7.7,0,11
8.6,0,69
9.6,0,115
10.7,0,137
12,0,282
13.3,0,323
13.9,0,355
13.8,0,333
13.7,0,251
13.3,0,163
12.7,0,78
12,0,10
11.7,0,0
11.8,0,0
11.9,0,0
11.5,0,0
10.6,0,0
9.6,0,0
9.1,0,0
9.1,0,0
9,0,0
8.9,0,0
8.8,0,0
8.8,0,0
8.7,0,8
8.8,0,52
8.8,0,111
8.8,0,102
8.8,0,269
8.8,0,186
8.8,0,224
8.7,0,203
8.6,0,84
8.2,0,55
7.6,0,30
6.9,0,6
6.7,0,0
6.9,0,0
7,0,0
6.6,0,0
5.6,0,0
4.6,0,0
3.7,0,0
2.9,0,0
2.2,0,0
1.6,0,0
1.2,0,0
0.7,0,0
1.7,270,22
3.9,693,60
6.1,843,79
7.6,919,90
8.4,952,99
9.1,818,176
9.6,856,156
9.9,884,126
10.2,813,122
9.7,702,103
8.5,497,67
7.2,91,14
6.5,0,0
6.4,0,0
6.2,0,0
5.2,0,0
3.4,0,0
1.6,0,0
0.3,0,0
-0.6,0,0
-1.6,0,0
-2.2,0,0
-2.6,0,0
-3,0,0
-1.4,169,29
2.1,531,86
5.6,707,120
8.4,801,139
10.6,856,146
12.8,828,173
14,883,142
14.3,858,135
14.6,804,122
14.1,701,101
