Ambient temp,Direct normal solar,Diffuse horizontal solar
1.8,0,0
1.4,0,0
0.9,0,0
0.5,0,0
0,0,0
0.6,0,0
1.2,0,0
1.8,0,0
3.4,0,0
5.1,0,0
6.7,0,0
7.3,0,0
7.8,0,0
8.4,0,1.764
8.6,0,14.112
8.8,0,34.398
9,0,49.392
9.2,0,55.566
9.3,0,51.156
9.5,0,37.044
9.1,0,17.64
8.7,0,2.646
8.3,0,0
8.3,0,0
8.3,0,0
8.3,0,0
7.8,0,0
7.3,0,0
6.8,0,0
6,0,0
5.2,0,0
4.4,0,0
4.8,0,0
5.2,0,0
5.6,0,0
5.4,0,0
5.3,0,0
5.1,0,5.292
5.1,151.53075,36.162
5,343.4697,62.622
5,367.04115,89.082
5.1,445.61265,76.734
5.3,337.85745,79.38
5.4,138.06135,74.97
5.3,62.8572,44.982
5.3,0,8.82
5.2,0,0
5.4,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.4,0,0
6.6,0,0
6.6,0,0
6.5,0,0
6.5,0,0
6.6,0,0
6.6,0,0
6.7,0,0
6.2,0,0
5.8,0,0
5.3,0,1.764
5.4,0,15.876
5.5,0,37.044
5.6,0,52.038
5.7,0,58.212
5.7,0,53.802
5.8,0,39.69
5.9,0,19.404
5.9,0,3.528
6,0,0
6.9,0,0
7.1,0,0
7.4,0,0
7.6,0,0
7.7,0,0
7.6,0,0
7.4,0,0
7.2,0,0
7,0,0
6.9,0,0
6.9,0,0
6.9,0,0
6.6,0,0
6.2,0,0
5.9,0,6.174
6.1,50.51025,33.516
6.3,1.12245,64.386
6.5,0,55.566
6.4,0,82.908
6.2,5.61225,93.492
6.1,39.28575,75.852
5.6,3.36735,41.454
5,0,7.938
4.5,0,0
4.3,0,0
4,0,0
3.8,0,0
3.5,0,0
3.1,0,0
2.8,0,0
2.7,0,0
2.7,0,0
2.6,0,0
3.3,0,0
4.1,0,0
4.8,0,0
4.3,0,0
3.9,0,0
3.4,0,7.938
4.6,252.55125,26.46
5.9,92.0409,81.144
7.1,51.6327,97.02
7.1,69.5919,104.076
7.2,65.1021,97.02
7.2,38.1633,76.734
7.3,3.36735,43.218
7.3,0,8.82
7.4,0,0
7.6,0,0
7.7,0,0
7.9,0,0
8,0,0
8.2,0,0
8.3,0,0
8.5,0,0
8.7,0,0
8.9,0,0
9,0,0
9,0,0
9.1,0,0
9,0,0
8.9,0,0
8.8,0,2.646
8.9,0,19.404
8.9,0,42.336
9,0,58.212
9,0,64.386
9,0,59.976
9,0,44.982
8.5,0,23.814
7.9,0,5.292
7.4,0,0
7.6,0,0
7.7,0,0
7.9,0,0
7.9,0,0
7.9,0,0
7.9,0,0
7.6,0,0
7.3,0,0
7,0,0
6.6,0,0
6.3,0,0
5.9,0,0
6.2,0,0
6.4,0,0
6.7,0,9.702
7.3,168.3675,47.628
7.8,399.5922,70.56
8.4,636.42915,58.212
8.4,601.6332,68.796
8.5,397.3473,91.728
8.5,181.8369,84.672
8,48.26535,52.92
7.4,0,11.466
