Ambient temp,Direct normal solar,Diffuse horizontal solar
8.2,0,0
8.8,0,0
8.6,19.2,5.4
8.5,44.1,61.6
9.6,0,147.6
11.8,76.8,208.8
13.8,64.8,232
14.3,595.8,115.2
14.3,2.7,166.4
12.8,0,84.6
12.1,0,66.4
11.6,114.3,45.6
11.1,0,0.9
10.7,0,0
9.6,0,0
9.5,0,0
8.9,0,0
9.5,0,0
10.1,0,0
10.2,0,0
9.5,0,0
8.4,0,0
8.3,0,0
8.1,0,0
7.3,0,0
7.4,0,0
7.5,59.4,3.6
8.4,536.4,27
9.3,638.4,36
11.4,709.6,41.6
14.3,495.2,138.6
15.5,680.8,68
14.6,745.6,48.6
14.1,711.2,40
13.7,636.8,38.7
11.8,447.2,25.2
11,23.2,1.8
9.7,0,0
8.6,0,0
8.1,0,0
7.2,0,0
6.8,0,0
7.1,0,0
6.2,0,0
6.3,0,0
6.1,0,0
5.6,0,0
4.7,0,0
4.6,0,0
4.7,0,0
5,60.3,4
4.7,546.3,30.6
6.7,656.8,43.2
8.4,687.2,63
11.1,442.8,180
13.1,684,75.2
13.2,845.1,54.9
13.9,715.2,45.6
13.4,720,43.2
10.9,440,24.8
9.6,1.6,2.7
8,0,0
6.8,0,0
6.5,0,0
5.3,0,0
6.2,0,0
5.9,0,0
5.3,0,0
5.1,0,0
4.2,0,0
4.1,0,0
3.8,0,0
3.8,0,0
3.4,0,0
5,44,4.8
5.8,245.7,48.6
7.1,619.2,49.5
8.6,706.4,54
10.9,380.8,164
11.1,770.4,80.1
10.5,751.2,50.4
10.4,713.6,42.4
9.5,708.3,42.3
8.3,408,30.6
7.9,1.8,2.7
6.3,0,0
5.8,0,0
4.9,0,0
5.2,0,0
5.5,0,0
5.6,0,0
5.1,0,0
5,0,0
3.6,0,0
3.7,0,0
3.3,0,0
2.8,0,0
3,0,0
3.9,64.8,4.5
4.1,473.6,32.4
5.9,628.8,47.7
8.8,780.3,50.4
11.6,815.4,60.3
12.7,825.3,54.4
11.6,813.6,59.4
11.4,773.1,48.8
10.7,618.3,48.8
10.4,116,63
9.8,35.1,2.4
9.2,0,0
8.2,0,0
7.1,0,0
7.1,0,0
8,0,0
7.6,0,0
8,0,0
7.3,0,0
7,0,0
6.4,0,0
6.7,0,0
5.8,0,0
5.4,0,0
5.8,28,5.6
5.7,106.2,53.6
6.7,0,103.5
8.4,13.5,180.8
10.1,22.4,156.8
11.3,0,139.2
10.5,0,152.1
10.4,0.9,159.3
9.4,37.8,123.2
8.9,73.6,60.3
8.7,0,2.4
8.2,0,0
8.4,0,0
8,0,0
8.1,0,0
8.3,0,0
7.9,0,0
7.5,0,0
6.7,0,0
6.3,0,0
5.7,0,0
5.5,0,0
5.6,0,0
4.8,0,0
5.4,66.6,5.4
5.1,523.8,29.6
5.4,632,41.6
7.3,790.2,54
9.3,824.4,57.6
10.6,625.6,101.7
10.7,814.5,57.6
10.1,222.3,164.7
9.4,40,128
8.8,0.9,58.4
8.5,0,3.2
7.7,0,0
7.4,0,0
7.9,0,0
8,0,0
8.6,0,0
9.3,0,0
9.7,0,0
9.3,0,0
9.1,0,0
9.8,0,0
9.5,0,0
10.1,0,0
9.5,0,0
9.7,0,3.2
10.3,0,26.1
10.8,5.4,86.4
11.5,146.4,187.2
13.2,41.4,245.6
13.3,60.3,286.2
11.8,108,228
10.7,27.9,182.7
10.3,0,117
10.7,0,56
10.3,0,2.4
10.1,0,0
10,0,0
10.2,0,0
10.2,0,0
11.2,0,0
11.7,0,0
11.8,0,0
11.2,0,0
9.8,0,0
9.2,0,0
8.8,0,0
7.9,0,0
7.4,0,0
7.7,45,6.4
6.9,365.4,39.2
7.4,150.4,100.8
8.3,644,69.3
9.6,484,126
9.8,101.6,168.3
8.6,55.8,201.6
8.2,0,142.2
6.7,0,101.7
6,72,38.7
5.7,0.8,2.7
4.9,0,0
5.1,0,0
5.6,0,0
5.2,0,0
5.4,0,0
5.8,0,0
5.6,0,0
5.6,0,0
5.2,0,0
4.1,0,0
4.5,0,0
3.4,0,0
3.6,0,0
