Ambient temp,Direct normal solar,Diffuse horizontal solar
5.4,0,0
4.9,0,0
5.2,0,0
5.1,0,0
5,0,0
4.2,0,0
4.4,0,0
3.6,0,0
2.9,0,0
2.9,0,0
2.9,0,0
4.3,256.8,27.6
5.4,729.6,154.8
7.6,926.4,304.8
10.2,1018.8,422.4
13.3,942,433.2
14.9,916.8,424.8
15.5,1045.2,442.8
15.4,974.4,336
14.7,814.8,188.4
12.3,396,46.8
10.3,0,0
8.3,0,0
7.5,0,0
7.4,0,0
6.3,0,0
6.1,0,0
5.9,0,0
5.5,0,0
4.4,0,0
3.9,0,0
4.1,0,0
4.1,0,0
3.6,0,0
4.4,0,0
5.5,301.2,32.4
6.4,764.4,165.6
8.4,934.8,312
11.4,1018.8,427.2
14,844.8,392.4
15.2,768,358.8
16,968.4,416.4
15.5,939.6,328.8
14.7,784.8,186
12.7,352.8,43.2
10,0,0
8.3,0,0
8.4,0,0
7.4,0,0
7.1,0,0
6.9,0,0
6.9,0,0
6.3,0,0
6.2,0,0
6.4,0,0
6,0,0
5.4,0,0
5.7,0,0
6.5,0,0
7.6,242.4,28.8
8.5,733.2,162
9.9,913.2,309.6
13,1003.2,426
15.2,830.4,390
16.6,804,380.4
17,1003.2,435.6
17.1,925.2,328.8
15.7,760.8,183.6
13.9,376.8,46.8
12.6,0,0
10.7,0,0
9.8,0,0
8.7,0,0
8.5,0,0
7.8,0,0
7.6,0,0
6.6,0,0
6.2,0,0
6.1,0,0
5.5,0,0
5.3,0,0
4.2,0,0
4.5,0,0
6.1,254.4,28.8
6.5,682.8,154.8
8.6,876,301.2
11.5,969.6,417.6
13.3,807.6,382.8
15.6,824.4,394.8
15.9,986.4,434.4
15.9,873.6,314.4
15.3,722.4,178.8
12.6,235.2,32.4
11.5,0,0
9.5,0,0
8.8,0,0
8.2,0,0
8.7,0,0
8.7,0,0
9.1,0,0
8.3,0,0
7.3,0,0
7.2,0,0
6,0,0
5.8,0,0
5.3,0,0
5.8,0,0
6.9,26.4,2.4
7.2,0,0
8.7,0,0
10,0,0
11.3,445.2,216
11.7,514.8,249.6
12.4,877.2,388.8
13,921.6,336
12.7,780,195.6
11.4,367.2,50.4
10.4,0,0
9.6,0,0
9.1,0,0
8.6,0,0
7.6,0,0
6.9,0,0
5.8,0,0
4.9,0,0
4.1,0,0
3.3,0,0
2.6,0,0
2.2,0,0
2.3,0,0
2.8,0,0
4.5,30,2.4
6.3,0,0
8.7,540,200.4
10.3,853.2,376.8
12.5,740.4,360
13.4,32.4,15.6
13.5,158.4,68.4
14.7,607.2,220.8
14,578.4,148.8
12,267.6,36
9.9,3.6,0
8.9,0,0
8.5,0,0
7.7,0,0
